User_ID,Subscription_Type,Monthly_Revenue,Country,Age,Gender,Device
1121,Basic,15,United States,44,Female,Smart TV
1358,Basic,13,United States,44,Male,Tablet
1538,Standard,10,United States,44,Female,Smart TV
1570,Basic,13,United States,44,Male,Tablet
1631,Premium,14,United States,44,Male,Laptop
1660,Premium,12,United States,44,Male,Tablet
1720,Basic,12,United States,44,Female,Tablet
1928,Standard,10,United States,44,Female,Smart TV
2110,Premium,14,United States,44,Female,Smartphone
2155,Basic,12,United States,44,Male,Smartphone
2213,Standard,15,United States,44,Female,Tablet
2363,Standard,11,United States,44,Female,Smart TV
373,Standard,10,United Kingdom,44,Female,Tablet
1183,Standard,15,United Kingdom,44,Female,Tablet
1498,Standard,15,United Kingdom,44,Female,Smartphone
2113,Standard,11,United Kingdom,44,Female,Tablet
2203,Standard,14,United Kingdom,44,Male,Smartphone
2413,Standard,13,United Kingdom,44,Female,Tablet
50,Basic,10,Italy,45,Male,Smartphone
200,Basic,11,Italy,45,Female,Tablet
560,Basic,15,Italy,45,Male,Laptop
1460,Basic,14,Italy,45,Male,Smart TV
1745,Basic,14,Italy,45,Male,Tablet
1775,Basic,15,Italy,45,Male,Tablet
1895,Basic,15,Italy,45,Male,Laptop
2225,Basic,13,Italy,45,Female,Smart TV
389,Basic,14,Spain,45,Male,Smart TV
712,Basic,13,Spain,45,Male,Tablet
889,Standard,10,Spain,45,Female,Smartphone
964,Standard,13,Spain,45,Male,Smart TV
979,Standard,15,Spain,45,Male,Smartphone
994,Premium,11,Spain,45,Male,Tablet
1459,Standard,10,Spain,45,Female,Laptop
1476,Premium,10,Spain,45,Female,Tablet
1564,Standard,11,Spain,45,Female,Tablet
1791,Premium,14,Spain,45,Male,Laptop
1792,Basic,15,Spain,45,Female,Tablet
2031,Premium,14,Spain,45,Female,Smart TV
2032,Standard,10,Spain,45,Male,Smart TV
2182,Standard,14,Spain,45,Female,Tablet
37,Basic,10,Brazil,45,Female,Laptop
77,Premium,15,Brazil,45,Female,Smartphone
87,Premium,15,Brazil,45,Male,Smart TV
197,Basic,14,Brazil,45,Male,Tablet
207,Basic,15,Brazil,45,Female,Smartphone
617,Basic,11,Brazil,45,Female,Smartphone
722,Basic,13,Brazil,45,Male,Smartphone
977,Premium,11,Brazil,45,Female,Laptop
1097,Basic,13,Brazil,45,Female,Smartphone
1577,Premium,10,Brazil,45,Male,Tablet
1622,Basic,12,Brazil,45,Female,Smart TV
1907,Basic,10,Brazil,45,Female,Smartphone
12,Premium,15,Canada,45,Male,Tablet
462,Premium,15,Canada,45,Male,Smartphone
792,Basic,12,Canada,45,Male,Smart TV
1167,Basic,12,Canada,45,Male,Tablet
1407,Basic,14,Canada,45,Female,Smart TV
1482,Basic,13,Canada,45,Male,Smartphone
1599,Standard,13,Canada,45,Female,Smart TV
2274,Standard,10,Canada,45,Female,Tablet
116,Premium,14,France,45,Female,Smart TV
126,Premium,13,France,45,Male,Laptop
196,Premium,13,France,45,Female,Smart TV
306,Premium,13,France,45,Male,Tablet
751,Basic,14,France,45,Female,Laptop
871,Premium,11,France,45,Male,Tablet
886,Premium,15,France,45,Female,Smart TV
1336,Premium,12,France,45,Male,Tablet
1366,Premium,15,France,45,Male,Laptop
1846,Premium,13,France,45,Male,Smartphone
2086,Premium,13,France,45,Female,Smart TV
328,Standard,12,Mexico,45,Female,Tablet
428,Standard,12,Mexico,45,Male,Smartphone
1338,Standard,14,Mexico,45,Female,Laptop
1518,Standard,13,Mexico,45,Male,Smart TV
1818,Standard,15,Mexico,45,Female,Smart TV
1938,Standard,10,Mexico,45,Female,Smartphone
2043,Standard,12,Mexico,45,Female,Smart TV
295,Basic,14,Germany,45,Male,Laptop
395,Basic,12,Germany,45,Female,Laptop
2160,Basic,11,Germany,45,Female,Smartphone
464,Basic,13,Australia,45,Male,Laptop
1094,Standard,10,Australia,45,Female,Tablet
1634,Premium,14,Australia,45,Male,Smart TV
2444,Standard,15,Australia,45,Female,Smartphone
161,Basic,10,United States,45,Male,Tablet
566,Premium,11,United States,45,Male,Tablet
701,Premium,11,United States,45,Male,Smart TV
788,Standard,12,United States,45,Female,Tablet
1195,Basic,12,United States,45,Female,Smart TV
1825,Basic,13,United States,45,Male,Smart TV
1900,Basic,14,United States,45,Female,Smartphone
2065,Basic,12,United States,45,Female,Tablet
2153,Standard,13,United States,45,Male,Tablet
2216,Premium,15,United States,45,Female,Smart TV
2258,Basic,13,United States,45,Female,Laptop
2305,Basic,15,United States,45,Male,Smartphone
2335,Premium,15,United States,45,Male,Laptop
2396,Basic,10,United States,45,Male,Smartphone
2408,Basic,12,United States,45,Female,Smartphone
253,Standard,15,United Kingdom,45,Female,Tablet
303,Standard,12,United Kingdom,45,Male,Tablet
453,Standard,11,United Kingdom,45,Female,Tablet
1138,Standard,12,United Kingdom,45,Female,Smartphone
1438,Standard,10,United Kingdom,45,Female,Smartphone
1528,Standard,12,United Kingdom,45,Female,Smart TV
2008,Standard,10,United Kingdom,45,Male,Laptop
370,Basic,11,Italy,46,Female,Smartphone
430,Basic,14,Italy,46,Female,Smart TV
605,Basic,15,Italy,46,Female,Tablet
965,Basic,10,Italy,46,Male,Laptop
1145,Basic,11,Italy,46,Male,Smart TV
1685,Basic,15,Italy,46,Male,Laptop
2150,Basic,12,Italy,46,Female,Tablet
149,Premium,13,Spain,46,Female,Smart TV
219,Premium,12,Spain,46,Female,Smartphone
369,Premium,12,Spain,46,Female,Smartphone
379,Standard,10,Spain,46,Female,Smart TV
459,Standard,10,Spain,46,Female,Tablet
694,Premium,14,Spain,46,Male,Smart TV
801,Premium,10,Spain,46,Male,Smartphone
996,Premium,15,Spain,46,Male,Tablet
1026,Premium,10,Spain,46,Female,Laptop
1069,Premium,13,Spain,46,Male,Smart TV
1146,Premium,12,Spain,46,Female,Smartphone
1431,Premium,10,Spain,46,Male,Laptop
1717,Basic,10,Spain,46,Female,Smartphone
1882,Standard,11,Spain,46,Male,Smartphone
1999,Premium,13,Spain,46,Male,Smart TV
2062,Basic,14,Spain,46,Male,Tablet
2076,Premium,15,Spain,46,Female,Laptop
2392,Basic,14,Spain,46,Male,Tablet
7,Standard,12,Brazil,46,Male,Tablet
57,Basic,10,Brazil,46,Female,Laptop
237,Premium,13,Brazil,46,Female,Tablet
257,Basic,13,Brazil,46,Male,Laptop
1262,Basic,12,Brazil,46,Male,Smart TV
1892,Basic,15,Brazil,46,Male,Smartphone
432,Basic,12,Canada,46,Female,Smart TV
807,Basic,11,Canada,46,Male,Tablet
837,Premium,12,Canada,46,Female,Smart TV
882,Basic,13,Canada,46,Female,Smart TV
1044,Premium,11,Canada,46,Male,Tablet
1074,Standard,12,Canada,46,Female,Smartphone
1089,Premium,14,Canada,46,Female,Tablet
1134,Standard,13,Canada,46,Female,Smart TV
1287,Premium,11,Canada,46,Male,Tablet
1419,Premium,15,Canada,46,Male,Smartphone
1557,Basic,14,Canada,46,Male,Smart TV
1602,Basic,15,Canada,46,Female,Smart TV
1614,Premium,13,Canada,46,Female,Tablet
1719,Premium,12,Canada,46,Male,Laptop
1824,Standard,12,Canada,46,Female,Laptop
1854,Standard,14,Canada,46,Female,Laptop
1914,Premium,11,Canada,46,Female,Tablet
2127,Basic,15,Canada,46,Male,Smartphone
2142,Basic,12,Canada,46,Male,Smartphone
446,Basic,14,France,46,Female,Smartphone
601,Basic,14,France,46,Female,Smart TV
706,Premium,12,France,46,Female,Smartphone
1051,Basic,11,France,46,Male,Laptop
1801,Basic,12,France,46,Male,Tablet
2176,Basic,13,France,46,Male,Tablet
2281,Premium,14,France,46,Female,Tablet
2446,Premium,11,France,46,Male,Tablet
603,Standard,15,Mexico,46,Female,Tablet
105,Basic,11,Germany,46,Female,Laptop
255,Basic,13,Germany,46,Female,Smart TV
960,Basic,15,Germany,46,Female,Tablet
1005,Basic,12,Germany,46,Male,Laptop
1125,Basic,15,Germany,46,Female,Tablet
2025,Basic,13,Germany,46,Male,Laptop
2130,Basic,10,Germany,46,Female,Tablet
749,Premium,12,Australia,46,Male,Smart TV
1289,Basic,12,Australia,46,Female,Tablet
1379,Premium,11,Australia,46,Female,Smartphone
1469,Standard,12,Australia,46,Female,Smart TV
2024,Premium,13,Australia,46,Female,Laptop
2114,Basic,12,Australia,46,Female,Tablet
2414,Basic,10,Australia,46,Male,Smart TV
101,Premium,11,United States,46,Female,Tablet
191,Premium,10,United States,46,Male,Laptop
580,Basic,14,United States,46,Female,Tablet
908,Basic,13,United States,46,Female,Smart TV
938,Standard,14,United States,46,Male,Smart TV
1091,Premium,12,United States,46,Female,Smartphone
1136,Basic,14,United States,46,Male,Smartphone
1345,Basic,10,United States,46,Male,Smart TV
1496,Basic,13,United States,46,Male,Tablet
1646,Basic,15,United States,46,Female,Tablet
1913,Standard,11,United States,46,Male,Tablet
2080,Basic,10,United States,46,Female,Laptop
2471,Basic,10,United States,46,Male,Smartphone
83,Basic,10,United Kingdom,46,Female,Smartphone
263,Standard,15,United Kingdom,46,Male,Smartphone
283,Standard,15,United Kingdom,46,Male,Smartphone
343,Standard,13,United Kingdom,46,Male,Smart TV
433,Standard,11,United Kingdom,46,Female,Smartphone
473,Standard,10,United Kingdom,46,Female,Smartphone
1003,Standard,13,United Kingdom,46,Male,Smart TV
1378,Standard,14,United Kingdom,46,Female,Smart TV
1828,Standard,14,United Kingdom,46,Male,Laptop
1843,Standard,10,United Kingdom,46,Male,Laptop
2143,Standard,12,United Kingdom,46,Female,Smartphone
2158,Standard,12,United Kingdom,46,Male,Smartphone
2173,Standard,13,United Kingdom,46,Female,Smartphone
150,Basic,10,Italy,47,Female,Laptop
270,Basic,12,Italy,47,Male,Smart TV
440,Basic,11,Italy,47,Male,Tablet
590,Basic,15,Italy,47,Male,Laptop
1055,Basic,11,Italy,47,Male,Smartphone
1475,Basic,13,Italy,47,Male,Laptop
2075,Basic,14,Italy,47,Female,Tablet
2285,Basic,13,Italy,47,Male,Smartphone
2450,Basic,13,Italy,47,Female,Smartphone
2480,Basic,13,Italy,47,Male,Laptop
189,Premium,13,Spain,47,Male,Smart TV
741,Premium,14,Spain,47,Male,Smart TV
816,Premium,15,Spain,47,Female,Smart TV
844,Premium,10,Spain,47,Female,Smart TV
862,Basic,14,Spain,47,Male,Smartphone
1266,Premium,15,Spain,47,Female,Laptop
1369,Premium,13,Spain,47,Female,Laptop
1506,Premium,10,Spain,47,Male,Smartphone
1639,Standard,15,Spain,47,Male,Laptop
1789,Standard,14,Spain,47,Female,Tablet
2287,Basic,12,Spain,47,Female,Tablet
2314,Standard,12,Spain,47,Female,Smart TV
27,Basic,10,Brazil,47,Female,Smart TV
67,Basic,10,Brazil,47,Female,Smart TV
437,Basic,13,Brazil,47,Male,Smart TV
467,Basic,10,Brazil,47,Female,Laptop
992,Basic,13,Brazil,47,Female,Smartphone
1142,Basic,13,Brazil,47,Female,Laptop
1187,Basic,14,Brazil,47,Female,Smart TV
1697,Basic,11,Brazil,47,Female,Tablet
1997,Basic,14,Brazil,47,Male,Smart TV
2327,Premium,10,Brazil,47,Female,Tablet
2402,Premium,12,Brazil,47,Female,Smartphone
412,Basic,12,Canada,47,Male,Laptop
672,Basic,14,Canada,47,Female,Tablet
732,Basic,12,Canada,47,Male,Tablet
804,Standard,14,Canada,47,Female,Smartphone
852,Basic,12,Canada,47,Female,Laptop
1029,Standard,10,Canada,47,Male,Smartphone
1224,Standard,15,Canada,47,Female,Smartphone
1989,Premium,12,Canada,47,Female,Tablet
2097,Basic,10,Canada,47,Male,Tablet
2169,Premium,12,Canada,47,Male,Tablet
2349,Standard,11,Canada,47,Female,Tablet
2379,Standard,11,Canada,47,Male,Smartphone
156,Premium,15,France,47,Male,Smartphone
1066,Premium,12,France,47,Male,Laptop
1171,Premium,14,France,47,Female,Smartphone
2221,Premium,14,France,47,Female,Smart TV
2236,Premium,11,France,47,Male,Smart TV
2356,Premium,13,France,47,Male,Smartphone
88,Standard,12,Mexico,47,Male,Tablet
158,Basic,13,Mexico,47,Female,Smartphone
378,Standard,14,Mexico,47,Female,Laptop
418,Standard,14,Mexico,47,Female,Smart TV
1248,Standard,13,Mexico,47,Female,Smart TV
1413,Standard,13,Mexico,47,Male,Smartphone
1953,Standard,12,Mexico,47,Male,Smartphone
1998,Standard,14,Mexico,47,Female,Smart TV
2373,Standard,14,Mexico,47,Male,Tablet
2478,Standard,10,Mexico,47,Male,Tablet
135,Basic,13,Germany,47,Female,Smart TV
175,Basic,10,Germany,47,Female,Laptop
185,Basic,11,Germany,47,Female,Tablet
245,Basic,13,Germany,47,Male,Smart TV
305,Basic,13,Germany,47,Male,Smart TV
315,Standard,15,Germany,47,Female,Smart TV
335,Basic,10,Germany,47,Female,Tablet
750,Basic,13,Germany,47,Male,Smart TV
795,Basic,11,Germany,47,Male,Smartphone
930,Basic,10,Germany,47,Male,Laptop
1380,Basic,11,Germany,47,Male,Laptop
2190,Standard,10,Germany,47,Male,Tablet
414,Premium,14,Australia,47,Female,Laptop
644,Standard,15,Australia,47,Female,Laptop
824,Premium,13,Australia,47,Female,Smartphone
1364,Basic,14,Australia,47,Male,Tablet
1439,Basic,14,Australia,47,Female,Laptop
1544,Standard,14,Australia,47,Male,Tablet
1844,Standard,14,Australia,47,Female,Smart TV
2144,Standard,14,Australia,47,Female,Smartphone
131,Premium,15,United States,47,Male,Laptop
221,Basic,12,United States,47,Male,Smartphone
241,Premium,13,United States,47,Male,Laptop
371,Basic,11,United States,47,Male,Tablet
401,Premium,12,United States,47,Female,Laptop
758,Basic,12,United States,47,Male,Laptop
851,Premium,15,United States,47,Male,Laptop
896,Basic,10,United States,47,Female,Smartphone
1028,Standard,12,United States,47,Male,Tablet
1163,Standard,13,United States,47,Female,Smart TV
1241,Premium,14,United States,47,Female,Laptop
1330,Basic,14,United States,47,Female,Smart TV
1436,Basic,14,United States,47,Female,Smart TV
1478,Standard,15,United States,47,Female,Smart TV
1706,Premium,15,United States,47,Male,Laptop
1811,Basic,10,United States,47,Male,Smart TV
2111,Basic,14,United States,47,Male,Laptop
2141,Premium,14,United States,47,Female,Tablet
2231,Premium,10,United States,47,Female,Smartphone
2243,Standard,10,United States,47,Female,Laptop
2273,Standard,15,United States,47,Female,Smartphone
2365,Basic,11,United States,47,Male,Smartphone
2468,Standard,14,United States,47,Female,Smartphone
2485,Premium,14,United States,47,Female,Tablet
133,Standard,13,United Kingdom,47,Male,Smart TV
153,Standard,11,United Kingdom,47,Male,Smartphone
363,Standard,12,United Kingdom,47,Female,Smart TV
1753,Standard,15,United Kingdom,47,Male,Laptop
2068,Standard,14,United Kingdom,47,Female,Laptop
2248,Standard,15,United Kingdom,47,Female,Tablet
40,Basic,10,Italy,48,Male,Tablet
290,Basic,12,Italy,48,Male,Smartphone
710,Basic,10,Italy,48,Female,Smart TV
1820,Basic,14,Italy,48,Female,Smart TV
709,Standard,12,Spain,48,Female,Smart TV
772,Basic,12,Spain,48,Male,Laptop
799,Premium,10,Spain,48,Male,Tablet
907,Standard,15,Spain,48,Male,Laptop
1177,Basic,15,Spain,48,Male,Tablet
1219,Premium,12,Spain,48,Female,Smartphone
1234,Standard,12,Spain,48,Female,Smartphone
1324,Premium,10,Spain,48,Female,Smart TV
1326,Premium,10,Spain,48,Male,Smartphone
1327,Basic,12,Spain,48,Male,Laptop
1429,Standard,12,Spain,48,Male,Laptop
1446,Premium,13,Spain,48,Male,Tablet
1492,Basic,15,Spain,48,Female,Laptop
1669,Premium,10,Spain,48,Male,Tablet
1819,Premium,13,Spain,48,Female,Tablet
1851,Premium,11,Spain,48,Female,Laptop
1972,Basic,14,Spain,48,Male,Tablet
2061,Premium,10,Spain,48,Male,Smart TV
2119,Premium,14,Spain,48,Male,Laptop
2122,Basic,11,Spain,48,Female,Smart TV
2209,Standard,10,Spain,48,Female,Tablet
2404,Standard,12,Spain,48,Female,Tablet
2451,Premium,15,Spain,48,Female,Tablet
527,Premium,10,Brazil,48,Female,Tablet
1022,Basic,11,Brazil,48,Male,Laptop
1682,Basic,10,Brazil,48,Female,Laptop
1832,Basic,11,Brazil,48,Female,Smartphone
2012,Basic,15,Brazil,48,Male,Smart TV
2102,Premium,14,Brazil,48,Female,Smartphone
132,Basic,15,Canada,48,Female,Smart TV
222,Basic,10,Canada,48,Female,Smartphone
552,Basic,13,Canada,48,Female,Tablet
762,Premium,10,Canada,48,Male,Laptop
1119,Premium,12,Canada,48,Male,Smartphone
1149,Standard,13,Canada,48,Female,Tablet
1269,Premium,12,Canada,48,Female,Smartphone
1869,Premium,13,Canada,48,Male,Smart TV
2004,Standard,12,Canada,48,Female,Laptop
2022,Basic,10,Canada,48,Female,Laptop
2457,Basic,11,Canada,48,Male,Tablet
2499,Standard,13,Canada,48,Female,Tablet
296,Basic,12,France,48,Female,Tablet
386,Basic,14,France,48,Male,Tablet
961,Premium,15,France,48,Male,Laptop
1141,Premium,12,France,48,Female,Smart TV
1381,Premium,12,France,48,Female,Smart TV
1726,Basic,14,France,48,Female,Laptop
1771,Premium,11,France,48,Female,Laptop
2161,Premium,10,France,48,Female,Smartphone
2341,Premium,11,France,48,Male,Tablet
128,Standard,12,Mexico,48,Male,Smartphone
238,Standard,15,Mexico,48,Male,Smartphone
448,Standard,14,Mexico,48,Male,Tablet
1743,Standard,11,Mexico,48,Male,Tablet
1788,Standard,10,Mexico,48,Female,Smart TV
1803,Standard,10,Mexico,48,Male,Smart TV
1923,Standard,12,Mexico,48,Male,Smartphone
2163,Standard,13,Mexico,48,Male,Smart TV
2253,Standard,10,Mexico,48,Female,Laptop
2268,Standard,15,Mexico,48,Male,Smart TV
2358,Standard,15,Mexico,48,Female,Smartphone
2433,Standard,10,Mexico,48,Male,Tablet
225,Basic,14,Germany,48,Female,Smartphone
345,Basic,10,Germany,48,Female,Smart TV
1440,Standard,11,Germany,48,Female,Smart TV
114,Premium,10,Australia,48,Male,Smartphone
254,Premium,12,Australia,48,Female,Smart TV
364,Standard,14,Australia,48,Male,Smart TV
584,Premium,14,Australia,48,Female,Smart TV
1169,Standard,13,Australia,48,Male,Smartphone
1199,Premium,11,Australia,48,Female,Smart TV
1304,Premium,11,Australia,48,Female,Laptop
1679,Premium,14,Australia,48,Male,Tablet
2489,Basic,11,Australia,48,Female,Smartphone
411,Premium,14,United States,48,Female,Tablet
441,Premium,13,United States,48,Female,Laptop
608,Basic,12,United States,48,Female,Smart TV
761,Basic,11,United States,48,Female,Smart TV
940,Basic,12,United States,48,Female,Smart TV
1253,Standard,11,United States,48,Male,Laptop
1316,Premium,12,United States,48,Female,Tablet
1403,Standard,14,United States,48,Male,Laptop
1405,Basic,11,United States,48,Female,Smart TV
1421,Basic,15,United States,48,Female,Smart TV
1598,Standard,11,United States,48,Male,Laptop
1616,Premium,10,United States,48,Male,Laptop
1628,Standard,13,United States,48,Female,Laptop
1703,Standard,13,United States,48,Male,Smart TV
1748,Standard,15,United States,48,Male,Smartphone
2033,Basic,13,United States,48,Male,Smartphone
2036,Basic,12,United States,48,Female,Smartphone
2051,Premium,10,United States,48,Male,Smartphone
2066,Premium,15,United States,48,Female,Laptop
2348,Standard,10,United States,48,Female,Smart TV
2453,Standard,15,United States,48,Female,Smartphone
13,Standard,12,United Kingdom,48,Female,Laptop
1678,Standard,15,United Kingdom,48,Female,Smart TV
90,Standard,13,Italy,49,Female,Smartphone
210,Basic,14,Italy,49,Female,Laptop
310,Premium,15,Italy,49,Female,Smartphone
400,Basic,14,Italy,49,Male,Laptop
450,Basic,14,Italy,49,Male,Laptop
530,Basic,14,Italy,49,Female,Smart TV
845,Basic,12,Italy,49,Male,Smartphone
1550,Basic,11,Italy,49,Female,Smart TV
169,Premium,12,Spain,49,Male,Tablet
489,Premium,11,Spain,49,Male,Tablet
544,Premium,14,Spain,49,Male,Tablet
576,Premium,15,Spain,49,Female,Tablet
621,Premium,14,Spain,49,Male,Smart TV
679,Standard,11,Spain,49,Male,Laptop
787,Basic,12,Spain,49,Female,Laptop
952,Basic,10,Spain,49,Female,Tablet
1444,Premium,13,Spain,49,Female,Tablet
1521,Premium,11,Spain,49,Male,Tablet
1594,Premium,15,Spain,49,Female,Tablet
1611,Premium,15,Spain,49,Male,Laptop
1657,Standard,11,Spain,49,Male,Smartphone
1687,Basic,13,Spain,49,Male,Smartphone
1806,Premium,15,Spain,49,Female,Laptop
1852,Basic,14,Spain,49,Female,Tablet
1897,Basic,11,Spain,49,Female,Smartphone
2272,Basic,13,Spain,49,Male,Smart TV
2317,Basic,14,Spain,49,Female,Smart TV
2347,Basic,13,Spain,49,Female,Smart TV
2376,Premium,12,Spain,49,Male,Smart TV
2437,Basic,11,Spain,49,Male,Smart TV
137,Basic,12,Brazil,49,Male,Laptop
147,Basic,12,Brazil,49,Female,Laptop
187,Basic,13,Brazil,49,Female,Laptop
572,Basic,12,Brazil,49,Female,Tablet
662,Basic,15,Brazil,49,Male,Tablet
1667,Basic,11,Brazil,49,Male,Tablet
2072,Basic,15,Brazil,49,Female,Laptop
2222,Basic,10,Brazil,49,Female,Smartphone
507,Basic,15,Canada,49,Female,Tablet
684,Standard,10,Canada,49,Male,Smartphone
774,Standard,15,Canada,49,Male,Smartphone
867,Basic,13,Canada,49,Female,Tablet
1242,Basic,14,Canada,49,Female,Tablet
1254,Standard,14,Canada,49,Female,Tablet
1422,Basic,15,Canada,49,Male,Laptop
1872,Basic,13,Canada,49,Female,Smartphone
1887,Premium,13,Canada,49,Male,Smart TV
2199,Standard,14,Canada,49,Male,Tablet
106,Premium,10,France,49,Female,Tablet
526,Basic,11,France,49,Male,Laptop
646,Premium,10,France,49,Female,Laptop
661,Premium,14,France,49,Female,Laptop
736,Premium,11,France,49,Male,Smartphone
78,Standard,15,Mexico,49,Male,Tablet
178,Standard,13,Mexico,49,Female,Laptop
198,Standard,10,Mexico,49,Female,Laptop
1053,Standard,13,Mexico,49,Male,Smartphone
1848,Standard,11,Mexico,49,Male,Laptop
2238,Standard,14,Mexico,49,Female,Smartphone
165,Standard,14,Germany,49,Male,Tablet
405,Basic,13,Germany,49,Female,Tablet
840,Standard,15,Germany,49,Male,Smartphone
1155,Basic,10,Germany,49,Female,Laptop
1185,Basic,14,Germany,49,Male,Smart TV
1305,Basic,11,Germany,49,Male,Smartphone
1455,Basic,11,Germany,49,Male,Smart TV
1575,Basic,11,Germany,49,Female,Laptop
1590,Standard,13,Germany,49,Female,Smart TV
2355,Basic,13,Germany,49,Male,Laptop
854,Premium,10,Australia,49,Male,Smart TV
1079,Premium,12,Australia,49,Female,Tablet
1229,Premium,12,Australia,49,Male,Smartphone
1694,Standard,11,Australia,49,Male,Laptop
1799,Premium,14,Australia,49,Female,Tablet
2474,Premium,10,Australia,49,Male,Smart TV
201,Premium,11,United States,49,Female,Smart TV
595,Basic,10,United States,49,Male,Laptop
668,Standard,13,United States,49,Male,Smart TV
730,Basic,12,United States,49,Female,Smartphone
986,Basic,15,United States,49,Male,Laptop
1000,Basic,10,United States,49,Female,Smartphone
1103,Standard,14,United States,49,Female,Tablet
1480,Basic,13,United States,49,Female,Laptop
1508,Basic,11,United States,49,Male,Laptop
1661,Basic,13,United States,49,Female,Laptop
1943,Standard,14,United States,49,Male,Smart TV
2183,Basic,10,United States,49,Female,Smart TV
2333,Basic,12,United States,49,Male,Tablet
2438,Standard,12,United States,49,Female,Smart TV
2441,Premium,10,United States,49,Female,Smartphone
23,Standard,12,United Kingdom,49,Female,Smart TV
123,Standard,13,United Kingdom,49,Female,Smartphone
213,Standard,12,United Kingdom,49,Female,Smart TV
383,Basic,10,United Kingdom,49,Male,Smart TV
658,Standard,13,United Kingdom,49,Female,Smart TV
928,Standard,11,United Kingdom,49,Male,Smartphone
1483,Standard,14,United Kingdom,49,Male,Smart TV
860,Basic,13,Italy,50,Male,Smart TV
1655,Basic,15,Italy,50,Female,Tablet
1805,Basic,10,Italy,50,Female,Smart TV
2045,Basic,15,Italy,50,Female,Laptop
279,Standard,15,Spain,50,Female,Laptop
529,Standard,11,Spain,50,Female,Laptop
606,Premium,14,Spain,50,Male,Tablet
726,Premium,14,Spain,50,Male,Laptop
861,Premium,14,Spain,50,Female,Smart TV
891,Premium,14,Spain,50,Female,Smart TV
1039,Standard,13,Spain,50,Male,Laptop
1114,Standard,15,Spain,50,Male,Smart TV
1582,Standard,14,Spain,50,Male,Smart TV
2166,Premium,13,Spain,50,Male,Smartphone
2242,Basic,12,Spain,50,Female,Smart TV
2377,Basic,14,Spain,50,Female,Tablet
2419,Premium,14,Spain,50,Male,Smart TV
477,Basic,10,Brazil,50,Male,Laptop
947,Basic,10,Brazil,50,Female,Tablet
1877,Premium,11,Brazil,50,Female,Smartphone
2087,Basic,13,Brazil,50,Male,Tablet
2192,Basic,12,Brazil,50,Female,Smart TV
192,Basic,14,Canada,50,Female,Smartphone
312,Premium,12,Canada,50,Male,Laptop
597,Basic,13,Canada,50,Male,Laptop
609,Standard,14,Canada,50,Female,Smartphone
819,Premium,14,Canada,50,Male,Laptop
894,Premium,13,Canada,50,Male,Smart TV
957,Basic,14,Canada,50,Male,Tablet
999,Standard,10,Canada,50,Female,Tablet
1389,Premium,13,Canada,50,Male,Smartphone
1509,Standard,12,Canada,50,Male,Smartphone
1617,Basic,11,Canada,50,Male,Tablet
1812,Premium,11,Canada,50,Male,Smartphone
2484,Standard,11,Canada,50,Female,Smart TV
286,Premium,14,France,50,Female,Laptop
316,Premium,12,France,50,Female,Laptop
916,Premium,12,France,50,Female,Smartphone
1321,Premium,13,France,50,Female,Tablet
1516,Premium,15,France,50,Male,Laptop
513,Standard,10,Mexico,50,Male,Tablet
813,Standard,10,Mexico,50,Male,Smartphone
2073,Standard,11,Mexico,50,Female,Tablet
2463,Standard,10,Mexico,50,Male,Smart TV
115,Basic,11,Germany,50,Female,Laptop
195,Basic,11,Germany,50,Female,Smartphone
215,Basic,13,Germany,50,Female,Smartphone
235,Premium,11,Germany,50,Male,Laptop
1395,Basic,11,Germany,50,Female,Tablet
1755,Basic,15,Germany,50,Male,Laptop
1770,Basic,13,Germany,50,Female,Tablet
1785,Basic,13,Germany,50,Female,Tablet
294,Premium,10,Australia,50,Male,Laptop
444,Premium,10,Australia,50,Female,Smartphone
884,Premium,11,Australia,50,Male,Tablet
944,Standard,10,Australia,50,Male,Tablet
1874,Premium,14,Australia,50,Male,Smartphone
640,Basic,13,United States,50,Female,Laptop
968,Standard,13,United States,50,Male,Tablet
1030,Basic,13,United States,50,Male,Smartphone
1031,Premium,13,United States,50,Female,Smart TV
1060,Premium,10,United States,50,Female,Laptop
1088,Standard,10,United States,50,Female,Smartphone
1210,Premium,14,United States,50,Male,Smart TV
1225,Basic,13,United States,50,Female,Smart TV
1255,Basic,10,United States,50,Male,Smart TV
1511,Basic,13,United States,50,Male,Smart TV
1525,Basic,14,United States,50,Female,Tablet
1796,Basic,10,United States,50,Male,Tablet
1883,Basic,14,United States,50,Female,Tablet
2021,Basic,12,United States,50,Female,Laptop
2108,Basic,15,United States,50,Female,Smartphone
2275,Basic,11,United States,50,Male,Smart TV
2288,Standard,13,United States,50,Male,Smartphone
2320,Basic,14,United States,50,Male,Smart TV
2440,Basic,14,United States,50,Female,Laptop
2470,Basic,13,United States,50,Female,Tablet
193,Standard,11,United Kingdom,50,Male,Laptop
233,Basic,15,United Kingdom,50,Female,Smart TV
643,Standard,11,United Kingdom,50,Female,Smartphone
1873,Standard,14,United Kingdom,50,Male,Smartphone
1888,Standard,12,United Kingdom,50,Male,Laptop
2263,Standard,14,United Kingdom,50,Male,Tablet
2368,Standard,14,United Kingdom,50,Male,Laptop
230,Basic,12,Italy,51,Male,Laptop
1040,Basic,11,Italy,51,Male,Smartphone
1580,Basic,15,Italy,51,Female,Smart TV
1595,Basic,12,Italy,51,Female,Tablet
